"","peaknum_a","mz","rt","rtmin","rtmax","match_mz","n_carbons","adduct","iso","charge","maxo"
"peaknum",6693,925.750255213006,1707.39,1674.46,1733.33,956.854631166388,31,NA,NA,1,4678.1337890625
"peaknum",6675,926.25235616638,1684.43,1676.45,1693.41,957.355672532986,31,NA,NA,1,1038.47485351562
"peaknum",6674,926.252756238277,1708.38,1693.41,1726.35,958.357237808898,32,NA,NA,1,3218.9931640625
"peaknum",4924,927.248254707112,1223.42,1222.42,1228.41,956.345961771158,29,NA,NA,1,707.307189941406
"peaknum",2947,927.581952866948,825.259,804.304,854.198,967.716388437757,40,0,0,1,3285.29833984375
"peaknum",5179,929.300899267404,1341.17,1327.2,1377.09,962.410737385725,33,NA,NA,1,899.111145019531
"peaknum",5422,930.278167461887,1480.87,1470.89,1490.85,963.388778653408,33,NA,NA,1,1812.91796875
"peaknum",5432,930.778561730659,1480.87,1471.89,1491.84,963.886552434989,33,NA,NA,1,1685.55517578125
"peaknum",3233,933.602592403175,825.259,807.298,846.215,973.736201941077,40,0,0,1,7519.50732421875
"peaknum",9625,934.498070945234,3299.01,3283.04,3318.97,978.644669192951,44,NA,NA,1,1613.50891113281
"peaknum",10893,935.499906873622,3415.77,3375.85,3460.67,976.637106299954,41,0,0,1,3312.11401367188
"peaknum",5383,938.26532514739,1480.87,1473.88,1486.86,971.374271456115,33,NA,NA,1,968.47412109375
"peaknum",6948,941.247261812145,1834.12,1818.15,1848.09,973.3555688089,32,0,0,1,2184.61938476562
"peaknum",6991,941.750038869394,1836.12,1821.15,1853.08,973.854237562581,32,NA,NA,1,2146.15991210938
"peaknum",6448,945.272775262027,1650.51,1635.54,1666.47,979.38658688032,34,0,NA,1,24231.857421875
"peaknum",6434,946.2762615417,1650.51,1637.53,1666.47,979.38658688032,33,0,NA,1,10646.5361328125
"peaknum",6589,947.257392529884,1687.43,1659.49,1704.39,979.36570102048,32,NA,NA,1,1204.00085449219
"peaknum",6371,947.277995080056,1650.51,1642.52,1660.48,980.39000032353,33,0,0,1,1818.46142578125
"peaknum",3217,947.617892219372,843.221,827.255,867.17,988.755316674975,41,0,0,1,4494.228515625
"peaknum",9843,948.512393836227,3336.93,3309.99,3361.88,993.662247325285,45,NA,NA,1,1138.76782226562
"peaknum",5895,949.298042864204,1509.81,1496.84,1524.78,985.417495297808,36,0,NA,1,17907.55859375
"peaknum",5922,949.799514814825,1510.25863218279,1497.83,1524.78,984.914318538787,35,NA,NA,1,15301.990234375
"peaknum",9660,950.494376328606,3299.01,3280.05,3321.97,994.639189202562,44,0,NA,1,2366.83447265625
"peaknum",5984,950.780147694097,1528.16610611223,1499.83,1535.75,984.894955208354,34,0,NA,1,3010.83203125
"peaknum",11717,954.450956106652,3537.51,3505.57,3569.44,992.576562069377,38,0,NA,1,3298.42944335938
"peaknum",6400,956.264486794399,1651.5,1642.52,1661.48,989.373967869004,33,0,0,1,1577.80187988281
"peaknum",6357,957.265401934404,1650.97942444623,1640.53,1658.49,989.373967869004,32,NA,NA,1,927.535522460938
"peaknum",5824,960.288897553572,1509.81,1504.82,1514.8,995.406214914245,35,0,0,1,934.310119628906
"peaknum",6836,962.25564422231,1816.16,1810.17,1820.15,995.364564867586,33,0,NA,1,534.356811523438
"peaknum",9950,964.508518946436,3339.93,3317.97,3366.87,1009.65885628277,45,NA,NA,1,1627.03576660156
"peaknum",6232,966.278347358389,1628.55,1613.59,1645.52,1000.39236770513,34,NA,NA,1,14294.044921875
"peaknum",6219,966.779867419253,1628.55,1615.58,1644.52,1001.89626947029,35,NA,NA,1,11738.2392578125
"peaknum",6233,967.281567334626,1628.55,1616.58,1644.52,1001.39632073129,34,NA,NA,1,6814.6279296875
"peaknum",5646,970.303203565803,1489.85,1475.88,1504.82,1007.42643573453,37,NA,NA,1,12017.6435546875
"peaknum",5647,970.804952181691,1489.85,1472.89,1508.81,1006.92436449616,36,NA,NA,1,10547.5517578125
"peaknum",5571,971.306430853865,1489.85,1476.88,1500.83,1007.42643573453,36,NA,NA,1,6517.5712890625
"peaknum",5521,971.806840297824,1489.85,1475.88,1500.83,1006.92436449616,35,NA,NA,1,2537.1259765625
"peaknum",5839,976.791921156908,1511.8,1507.81,1516.79,1010.90561987949,34,NA,NA,1,722.760009765625
"peaknum",6172,977.26794875587,1627.56,1619.57,1636.54,1011.38258906095,34,0,NA,1,1186.8701171875
"peaknum",1249,978.638707323855,581.779,567.809,602.734,1015.76224616596,37,0,0,1,1124.4794921875
"peaknum",5871,979.308457203427,1508.81,1500.83,1518.79,1014.42574529204,35,0,NA,1,4178.76904296875
"peaknum",5883,979.809749082222,1509.81,1500.83,1524.78,1014.92512111241,35,NA,NA,1,4294.2841796875
"peaknum",5841,980.80909794416,1509.81,1503.82,1516.79,1014.92512111241,34,NA,NA,1,977.854675292969
"peaknum",5477,981.294062753524,1489.85,1483.86,1493.84,1017.41475842317,36,NA,NA,1,794.3291015625
"peaknum",6166,985.758779351104,1628.55,1623.56,1636.54,1019.87209527142,34,NA,NA,1,681.027893066406
"peaknum",6341,986.270599747807,1650.51,1641.53,1657.49,1019.38423542477,33,0,NA,1,972.272033691406
"peaknum",5017,989.320884131783,1257.35,1242.38,1272.31,1025.44154215537,36,0,0,1,8365.2294921875
"peaknum",5825,990.300465801066,1509.81,1502.82,1514.8,1025.41558432913,35,0,0,1,1176.12463378906
"peaknum",5826,990.800965946532,1508.81,1505.82,1516.79,1025.91409900743,35,NA,NA,1,1116.009765625
"peaknum",5342,991.306365796595,1471.89,1455.92,1475.88,1028.43237301267,37,NA,NA,1,822.084594726562
"peaknum",5486,997.797601148313,1491.0975,1486.86,1494.84,1032.91301340985,35,NA,NA,1,524.395080566406
"peaknum",5557,1000.31328291907,1488.85,1474.88,1499.83,1037.43542525492,37,0,0,1,4533.41845703125
"peaknum",6676,1006.77675619507,1709.38,1679.44,1724.35,1040.89050225537,34,0,0,1,1625.14416503906
"peaknum",5493,1011.30413790238,1488.85,1478.87,1497.83,1047.42515851201,36,0,0,1,989.858276367188
"peaknum",6080,1016.45161836562,1538.74,1534.75,1545.73,1059.59580389966,43,0,0,1,13203.01171875
"peaknum",5446,1019.28814149973,1486.86,1483.86,1493.84,1055.41254515107,36,NA,NA,1,568.213317871094
"peaknum",6920,1022.27380669267,1829.63,1818.15,1841.1,1058.39777469872,36,NA,NA,1,1385.51184082031
"peaknum",6891,1023.27805357272,1829.6559799885,1815.16,1840.11,1058.39777469872,35,NA,NA,1,767.000366210938
"peaknum",6440,1026.29910517555,1652.5,1637.53,1667.47,1063.42275204501,37,0,NA,1,8628.896484375
"peaknum",6424,1026.80148554495,1653.44335963024,1640.53,1668.47,1063.92396456544,37,0,0,1,7663
"peaknum",6591,1027.78199243191,1688.425,1663.48,1704.39,1062.90074193303,35,0,0,1,3921.15893554688
"peaknum",6566,1028.28410547804,1687.43,1675.45,1703.39,1063.40188341497,35,NA,NA,1,3971.95092773438
"peaknum",5923,1030.3232357722,1514.8,1502.82,1522.78,1069.45219114577,39,0,0,1,4201.21142578125
"peaknum",5996,1031.80817571166,1533.76,1527.77,1539.74,1068.93134749017,37,NA,NA,1,846.041687011719
"peaknum",6359,1037.29100436794,1652.5,1645.52,1660.48,1073.41307002454,36,0,NA,1,658.455688476562
"peaknum",6834,1043.28015336324,1813.16,1805.18,1822.14,1079.39997532845,36,NA,NA,1,1186.30480957031
"peaknum",6262,1047.30464096665,1632.045,1621.57,1647.51,1084.42846390746,37,0,NA,1,9274.2802734375
"peaknum",6243,1047.80654161084,1631.55,1620.57,1648.51,1085.93343606654,38,0,NA,1,8074.09521484375
"peaknum",5686,1051.32882079729,1496.31684652732,1483.86,1513.8,1091.46283138356,40,NA,NA,1,4452.48193359375
"peaknum",5687,1051.8311438055,1495.84,1483.86,1515.79,1090.96126397623,39,NA,NA,1,4178.18701171875
"peaknum",6201,1058.29413608034,1633.368433219,1624.56,1644.52,1095.41780458701,37,0,NA,1,754.980895996094
"peaknum",6186,1059.29944189649,1630.55,1626.56,1636.54,1095.41780458701,36,NA,NA,1,656.7958984375
"peaknum",5898,1060.33393609085,1513.8,1508.81,1520.78,1099.46000396347,39,NA,NA,1,1338.04675292969
"peaknum",5886,1060.83606343349,1514.8,1507.81,1519.79,1097.95970455372,37,0,0,1,1056.49304199219
"peaknum",7769,1067.04486882558,2022.72,2012.74,2028.71,1110.18887183473,129,0,0,3,829.688903808594
"peaknum",7788,1067.71183466518,2021.72,2009.75,2030.7,1109.85277209264,42,0,NA,1,1401.90625
"peaknum",7789,1081.04747336265,2020.050098472,2009.75,2034.7,1125.19514443007,132,NA,NA,3,13853.939453125
"peaknum",5591,1081.33801626116,1494.84,1486.86,1504.82,1120.46955438762,39,NA,NA,1,1379.26098632812
"peaknum",7799,1081.38199200415,2019.73,2008.75,2035.69,1124.85974136965,130,NA,NA,3,20173.63671875
"peaknum",7801,1081.71652579231,2019.73,2009.75,2034.7,1124.85974136965,43,NA,NA,1,18050.751953125
"peaknum",7797,1082.05121171652,2020.20125369494,2010.75,2034.7,1125.19514443007,43,0,0,1,12762.314453125
"peaknum",7790,1082.38472697137,2019.98,2009.75,2030.7,1123.52327045151,41,0,0,1,6077.2041015625
"peaknum",7731,1082.71885240447,2018.49618793337,2010.75,2026.71,1124.85974136965,42,NA,NA,1,2667.04931640625
"peaknum",4991,1087.29786594329,1257.35,1249.36,1263.33,1125.42015676652,38,0,0,1,1631.55017089844
"peaknum",7770,1088.37545686463,2020.16462669722,2012.74,2028.71,1131.85314754269,130,0,NA,3,1188.38952636719
"peaknum",5361,1089.33686554323,1474.26109796714,1465.9,1481.87,1129.47083083315,40,NA,NA,1,1464.80126953125
"peaknum",7734,1089.37865033275,2019.73,2014.74,2026.71,1130.51896561182,41,NA,NA,1,1108.08093261719
"peaknum",6863,1103.30201610007,1825.80492182883,1815.16,1830.13,1141.42450177764,38,NA,NA,1,695.25
"peaknum",6427,1107.3258410525,1654.5,1643.52,1664.48,1147.46123640937,40,0,0,1,1777.166015625
"peaknum",5938,1111.34980213638,1518.99813509185,1511.8,1523.78,1153.48927561092,42,0,NA,1,1631.78466796875
"peaknum",5946,1111.85196727885,1518.36723095493,1508.81,1524.78,1152.98795190942,41,0,NA,1,1976.35693359375
"peaknum",7774,1113.70672236045,2018.73,2012.74,2028.71,1155.84946775958,42,NA,NA,1,1920.96325683594
"peaknum",6244,1128.33154506607,1633.54,1623.56,1645.52,1169.46596059567,41,0,NA,1,3408.53271484375
"peaknum",6237,1129.33421860635,1634.54,1625.56,1644.52,1169.46596059567,40,0,0,1,2398.986328125
"peaknum",5730,1132.3556336826,1500.83,1488.85,1510.8,1174.49615509805,42,0,0,1,2263.5380859375
"peaknum",5750,1132.85817040572,1499.83,1491.84,1509.81,1174.99594848759,42,NA,NA,1,1893.19665527344
"peaknum",5668,1133.85981539933,1501.82,1493.84,1505.82,1174.99594848759,41,NA,NA,1,699.136779785156
"peaknum",7670,1137.17623662829,2020.73,2016.73,2023.72,1191.35293066587,54,NA,NA,1,613.00146484375
"peaknum",7777,1139.03632293386,2018.73,2012.74,2028.71,1181.17514880487,42,0,0,1,3350.11889648438
"peaknum",7778,1139.36959545867,2019.73,2009.75,2043.68,1181.51195706466,42,0,0,1,4921.11083984375
"peaknum",7755,1139.70328095793,2019.73,2011.74,2031.7,1181.8461135094,42,0,0,1,4615.71923828125
"peaknum",5926,1141.35949272229,1518.79,1514.8,1522.78,1182.49729470639,41,NA,NA,1,727.108337402344
"peaknum",5061,1151.37405243704,1285.29,1272.31,1295.26,1193.51467998379,42,0,0,1,4534.240234375
"peaknum",5653,1162.86758172449,1499.83,1494.84,1508.81,1204.00273093127,41,NA,NA,1,814.686096191406
"peaknum",7913,1192.33473237659,2113.53,2106.54,2123.51,1233.47106267503,41,0,0,1,4262.119140625
"peaknum",2656,1198.78846700296,834.24,826.257,841.225,1259.99256433356,61,0,NA,1,619.119995117188
"peaknum",2722,1212.80416182487,834.24,829.251,841.225,1275.01120929366,62,NA,NA,1,645.735656738281
"peaknum",7558,1213.43783785604,1924.41498395154,1908.96,1934.91,1262.6014651491,98,0,NA,2,5982.48828125
"peaknum",2759,1213.80662914684,836.236,828.253,842.223,1275.01120929366,61,NA,NA,1,587.001647949219
"peaknum",2761,1226.81920472504,838.232,835.238,842.223,1290.02911508062,63,0,NA,1,804.220825195312
"peaknum",7548,1234.44302212669,1919.44,1904.97,1932.91,1284.60915058125,100,NA,NA,2,12284.7373046875
"peaknum",7542,1234.9445309073,1918.94,1908.96,1934.91,1284.60915058125,99,NA,NA,2,14998.25390625
"peaknum",7535,1255.44865891656,1913.95,1898.99,1928.92,1306.61799189878,102,NA,NA,2,36224.1875
"peaknum",7569,1255.95030490088,1913.95,1898.99,1928.92,1306.11661066055,100,NA,NA,2,44481.328125
"peaknum",7559,1256.45169556792,1913.95,1898.99,1928.92,1306.61799189878,50,NA,NA,1,31560
"peaknum",7415,1266.44040287779,1914.95,1904.97,1922.93,1317.60914842655,102,0,NA,2,1531.38232421875
"peaknum",7416,1266.94037798854,1913.95,1905.97,1922.93,1317.60914842655,101,0,0,2,1955.01293945312
"peaknum",7561,1276.45401948193,1907.97,1897.99,1923.93,1328.12498596944,103,NA,NA,2,32839.02734375
"peaknum",7537,1276.95546131585,1907.97,1896.99,1923.93,1328.12498596944,51,NA,NA,1,42171.203125
"peaknum",7499,1277.45685393978,1907.97,1897.99,1923.93,1328.62660998246,51,0,0,1,28010.244140625
"peaknum",9367,1280.54814541873,3266.08,3251.11,3282.05,1334.22770011408,107,NA,NA,2,2921.73413085938
"peaknum",7195,1283.95676076403,1906.97,1903.98,1913.95,1335.13096693253,51,NA,NA,1,368.848907470703
"peaknum",7278,1297.45911988233,1904.97,1895.99,1914.95,1350.1323296606,105,0,0,2,6099.2900390625
"peaknum",7849,1297.79327291672,2106.54,2098.56,2115.52,1349.96638607351,156,0,NA,3,1481.21166992188
"peaknum",7258,1298.46092657426,1905.72,1897.99,1918.94,1350.63420922273,52,NA,NA,1,4591.22216796875
"peaknum",9266,1309.06203625072,3272.69236483627,3260.09,3287.04,1363.24391515501,54,NA,NA,1,2826.57397460938
"peaknum",1961,1395.9770083409,812.143646680359,807.298,815.281,1468.21335192073,72,NA,NA,1,705.926086425781
"peaknum",2038,1413.96288717293,813.285,809.293,817.276,1486.20056832663,72,0,0,1,1109.90515136719
"peaknum",2540,1423.00294443112,821.234627236815,807.298,838.232,1499.25477142006,76,NA,NA,1,2166.37768554688
"peaknum",2410,1424.00508873279,820.27,812.287,836.236,1499.25477142006,75,0,0,1,2145.51000976562
"peaknum",2000,1425.96966887467,812.786,808.296,816.278,1501.21864298102,75,NA,NA,1,1111.13037109375
"peaknum",2039,1426.96618285372,813.285,808.296,819.272,1502.2236263999,75,NA,NA,1,1227.10656738281
"peaknum",2130,1427.97788923848,814.4826,809.293,820.27,1503.2292000393,75,NA,NA,1,823.925903320312
"peaknum",2078,1428.97910131558,815.281,810.291,820.27,1500.21608199633,71,0,NA,1,487.313385009766
"peaknum",2586,1437.01656636373,824.261,811.289,843.221,1514.27314436392,77,0,0,1,1198.78771972656
"peaknum",2150,1439.98096637265,812.932288264101,806.3,821.268,1516.23551255607,76,0,NA,1,25818.185546875
"peaknum",8381,1444.56979674669,3260.09,3257.1,3264.09,1503.26099534049,117,NA,NA,2,763.061279296875
"peaknum",2412,1451.03273570112,831.247,818.274,848.21,1527.28096125135,76,NA,NA,1,638.246887207031
"peaknum",2659,1452.03193955624,833.310987340818,808.296,846.215,1529.28458351401,77,NA,NA,1,552.572326660156
"peaknum",2478,1453.99582089726,815.281,808.296,832.244,1531.25451809106,77,0,0,1,17496.982421875
"peaknum",2267,1457.00557281019,816.278,811.289,833.242,1533.25771019301,76,NA,NA,1,2210.38354492188
"peaknum",2220,1458.00870823874,817.276,812.287,825.259,1533.25771019301,75,NA,NA,1,855.609741210938
"peaknum",8413,1459.56525302769,3259.09,3256.1,3273.07,1521.2727229845,123,NA,NA,2,1560.08923339844
"peaknum",1964,1461.9635045765,811.289,807.298,817.276,1538.2168813733,76,0,NA,1,1032.86828613281
"peaknum",3074,1465.04813221887,844.219,817.276,866.172,1544.31168785561,79,0,NA,1,746.201171875
"peaknum",10135,1468.01133340704,3360.88,3346.91,3372.86,1545.2698075446,77,0,0,1,2076.93188476562
"peaknum",2616,1468.01162717075,819.272,808.296,836.236,1545.27006702266,77,0,NA,1,22332.95703125
"peaknum",2510,1470.01839845601,819.272,810.291,835.238,1543.2628481383,73,0,0,1,9298.1943359375
"peaknum",10028,1482.02387935901,3362.88,3357.89,3383.83,1561.29302707407,79,0,NA,1,604.478576660156
"peaknum",2687,1482.02647467866,821.268,810.291,838.232,1561.29208453484,79,0,0,1,10914.71484375
"peaknum",2340,1494.02714373484,817.276,811.289,830.249,1574.29895595216,80,0,0,1,2057.765625
"peaknum",10349,1496.04347863945,3377.85,3370.86,3388.82,1576.31127151937,80,NA,NA,1,769.14111328125
"peaknum",2618,1496.0404828896,824.261,810.291,841.225,1576.30953827433,80,NA,NA,1,2143.87280273438
"peaknum",10366,1497.04588830965,3378.84,3371.86,3385.83,1576.31127151937,79,NA,NA,1,704.594055175781
"peaknum",2689,1497.04527157769,825.131661908658,813.285,842.223,1576.30953827433,79,0,NA,1,1956.25451660156
"peaknum",10271,1498.04946993698,3376.85,3372.86,3380.84,1575.30801548413,77,NA,NA,1,339.610046386719
"peaknum",2377,1508.04361738521,821.268,813.285,833.242,1589.31424069293,81,0,0,1,1826.81176757812
"peaknum",2590,1511.05796056274,832.909333333333,822.266,837.234,1590.32471083783,79,NA,NA,1,551.196594238281
"peaknum",2852,1524.07179520206,839.344319100105,836.236,847.212,1605.34523372406,81,0,NA,1,604.221496582031
"peaknum",7709,1622.07543537316,2018.73,2014.74,2024.72,1687.79234925419,131,0,NA,2,1067.70275878906
"peaknum",7766,1622.57635885785,2019.73,2011.74,2027.71,1687.79234925419,130,NA,NA,2,2172.06298828125
